Dates,SubscriberCount
"November 25, 2015","40,540,894"
"November 24, 2015","40,526,320"
"November 23, 2015","40,511,574"
"November 22, 2015","40,494,410"
"November 21, 2015","40,476,375"
"November 20, 2015","40,463,108"
"November 19, 2015","40,450,259"
"November 18, 2015","40,436,664"
"November 17, 2015","40,421,422"
"November 16, 2015","40,404,643"
"November 15, 2015","40,382,565"
"November 14, 2015","40,362,480"
"November 13, 2015","40,347,075"
"November 12, 2015","40,333,366"
"November 11, 2015","40,317,067"
"November 10, 2015","40,303,004"
"November 9, 2015","40,287,938"
"November 8, 2015","40,269,149"
"November 7, 2015","40,245,593"
"November 6, 2015","40,229,045"
"November 5, 2015","40,213,811"
"November 4, 2015","40,183,572"
"November 3, 2015","40,197,010"
"November 2, 2015","40,178,176"
"November 1, 2015","40,155,090"
"October 31, 2015","40,136,235"
"October 30, 2015","40,116,640"
"October 29, 2015","40,101,796"
"October 28, 2015","40,082,256"
"October 27, 2015","40,064,441"
"October 26, 2015","40,044,521"
"October 25, 2015","40,018,445"
"October 24, 2015","39,991,926"
"October 23, 2015","39,973,162"
"October 22, 2015","39,956,646"
"October 21, 2015","39,939,319"
"October 20, 2015","39,920,957"
"October 19, 2015","39,905,486"
"October 18, 2015","39,889,210"
"October 17, 2015","39,868,524"
"October 16, 2015","39,855,090"
"October 15, 2015","39,836,039"
"October 14, 2015","39,821,030"
"October 13, 2015","39,806,603"
"October 12, 2015","39,789,928"
"October 11, 2015","39,774,774"
"October 10, 2015","39,756,214"
"October 9, 2015","39,741,484"
"October 8, 2015","39,730,050"
"October 7, 2015","39,716,543"
"October 6, 2015","39,698,848"
"October 5, 2015","39,680,612"
"October 4, 2015","39,654,764"
"October 3, 2015","39,636,238"
"October 2, 2015","39,617,225"
"October 1, 2015","39,602,902"
"September 30, 2015","39,589,922"
"September 29, 2015","39,577,139"
"September 28, 2015","39,563,686"
"September 27, 2015","39,546,477"
"September 26, 2015","39,526,007"
"September 25, 2015","39,507,942"
"September 24, 2015","39,491,073"
"September 23, 2015","39,473,713"
"September 22, 2015","39,455,992"
"September 21, 2015","39,437,537"
"September 20, 2015","39,415,113"
"September 19, 2015","39,394,268"
"September 18, 2015","39,380,425"
"September 17, 2015","39,367,551"
"September 16, 2015","39,351,186"
"September 15, 2015","39,331,958"
"September 14, 2015","39,309,600"
"September 13, 2015","39,289,003"
"September 12, 2015","39,269,298"
"September 11, 2015","39,251,081"
"September 10, 2015","39,234,000"
"September 9, 2015","39,211,921"
"September 8, 2015","39,185,266"
"September 7, 2015","39,163,514"
"September 6, 2015","39,137,143"
"September 5, 2015","39,108,092"
"September 4, 2015","39,083,082"
"September 3, 2015","39,056,490"
"September 2, 2015","39,017,290"
"September 1, 2015","39,009,686"
"August 31, 2015","38,988,533"
"August 30, 2015","38,967,325"
"August 29, 2015","38,943,840"
"August 28, 2015","38,922,151"
"August 27, 2015","38,899,859"
"August 26, 2015","38,878,683"
"August 25, 2015","38,858,911"
"August 24, 2015","38,838,941"
"August 23, 2015","38,822,851"
"August 22, 2015","38,805,319"
"August 21, 2015","38,785,431"
"August 20, 2015","38,764,524"
"August 19, 2015","38,743,300"
"August 18, 2015","38,723,855"
"August 17, 2015","38,704,113"
"August 16, 2015","38,688,825"
"August 15, 2015","38,674,728"
"August 14, 2015","38,661,528"
"August 13, 2015","38,644,228"
"August 12, 2015","38,625,487"
"August 11, 2015","38,607,753"
"August 10, 2015","38,587,979"
"August 9, 2015","38,569,807"
"August 8, 2015","38,552,569"
"August 7, 2015","38,536,173"
"August 6, 2015","38,516,752"
"August 5, 2015","38,495,921"
"August 4, 2015","38,472,685"
"August 3, 2015","38,445,882"
"August 2, 2015","38,422,408"
"August 1, 2015","38,400,186"
"July 31, 2015","38,374,103"
"July 30, 2015","38,349,404"
"July 29, 2015","38,324,492"
"July 28, 2015","38,295,213"
"July 27, 2015","38,266,771"
"July 26, 2015","38,239,878"
"July 25, 2015","38,211,885"
"July 24, 2015","38,183,741"
"July 23, 2015","38,160,011"
"July 22, 2015","38,135,842"
"July 21, 2015","38,108,105"
"July 20, 2015","38,097,138"
"July 19, 2015","38,069,854"
"July 18, 2015","38,044,276"
"July 17, 2015","38,022,698"
"July 16, 2015","38,002,465"
"July 15, 2015","37,977,116"
"July 14, 2015","37,955,261"
"July 13, 2015","37,930,125"
"July 12, 2015","37,906,338"
"July 11, 2015","37,878,176"
"July 10, 2015","37,844,004"
"July 9, 2015","37,802,671"
"July 8, 2015","37,754,460"
"July 7, 2015","37,719,086"
"July 6, 2015","37,694,150"
"July 5, 2015","37,674,632"
"July 4, 2015","37,655,765"
"July 3, 2015","37,635,377"
"July 2, 2015","37,618,053"
"July 1, 2015","37,597,365"
"June 30, 2015","37,575,631"
"June 29, 2015","37,552,782"
"June 28, 2015","37,529,068"
"June 27, 2015","37,507,258"
"June 26, 2015","37,484,749"
"June 25, 2015","37,463,589"
"June 24, 2015","37,440,406"
"June 23, 2015","37,415,628"
"June 22, 2015","37,391,678"
"June 21, 2015","37,368,723"
"June 20, 2015","37,349,822"
"June 19, 2015","37,328,222"
"June 18, 2015","37,305,333"
"June 17, 2015","37,284,099"
"June 16, 2015","37,264,194"
"June 15, 2015","37,241,103"
"June 14, 2015","37,218,055"
"June 13, 2015","37,197,072"
"June 12, 2015","37,176,430"
"June 11, 2015","37,155,674"
"June 10, 2015","37,135,336"
"June 9, 2015","37,112,357"
"June 8, 2015","37,089,051"
"June 7, 2015","37,065,598"
"June 6, 2015","37,042,575"
"June 5, 2015","37,028,968"
"June 4, 2015","37,008,496"
"June 3, 2015","36,984,151"
"June 2, 2015","36,961,459"
"June 1, 2015","36,933,713"
"May 31, 2015","36,902,916"
"May 30, 2015","36,881,069"
"May 29, 2015","36,860,577"
"May 28, 2015","36,840,084"
"May 27, 2015","36,823,653"
"May 26, 2015","36,803,180"
"May 25, 2015","36,781,124"
"May 24, 2015","36,761,404"
"May 23, 2015","36,741,135"
"May 22, 2015","36,724,445"
"May 21, 2015","36,709,026"
"May 20, 2015","36,692,392"
"May 19, 2015","36,676,848"
"May 18, 2015","36,660,389"
"May 17, 2015","36,640,455"
"May 16, 2015","36,621,071"
"May 15, 2015","36,607,969"
"May 14, 2015","36,594,964"
"May 13, 2015","36,579,263"
"May 12, 2015","36,561,885"
"May 11, 2015","36,542,552"
"May 10, 2015","36,517,016"
"May 9, 2015","36,493,712"
"May 8, 2015","36,474,502"
"May 7, 2015","36,455,505"
"May 6, 2015","36,437,090"
"May 5, 2015","36,418,547"
"May 4, 2015","36,398,196"
"May 3, 2015","36,372,290"
"May 2, 2015","36,349,587"
"May 1, 2015","36,333,379"
"April 30, 2015","36,319,683"
"April 29, 2015","36,301,286"
"April 28, 2015","36,280,878"
"April 27, 2015","36,261,003"
"April 26, 2015","36,238,508"
"April 25, 2015","36,217,119"
"April 24, 2015","36,202,259"
"April 23, 2015","36,188,165"
"April 22, 2015","36,169,652"
"April 21, 2015","36,146,165"
"April 20, 2015","36,121,750"
"April 19, 2015","36,096,128"
"April 18, 2015","36,070,439"
"April 17, 2015","36,051,057"
"April 16, 2015","36,034,814"
"April 15, 2015","36,017,326"
"April 14, 2015","35,998,026"
"April 13, 2015","35,976,971"
"April 12, 2015","35,953,606"
"April 11, 2015","35,930,577"
"April 10, 2015","35,910,259"
"April 9, 2015","35,889,945"
"April 8, 2015","35,865,523"
"April 7, 2015","35,840,517"
"April 6, 2015","35,816,968"
"April 5, 2015","35,794,455"
"April 4, 2015","35,769,007"
"April 3, 2015","35,744,189"
"April 2, 2015","35,720,239"
"April 1, 2015","35,695,396"
"March 31, 2015","35,668,888"
"March 30, 2015","35,646,083"
"March 29, 2015","35,621,801"
"March 28, 2015","35,596,153"
"March 27, 2015","35,581,040"
"March 26, 2015","35,551,984"
"March 25, 2015","35,531,079"
"March 24, 2015","35,511,533"
"March 23, 2015","35,485,820"
"March 22, 2015","35,449,630"
"March 21, 2015","35,420,422"
"March 20, 2015","35,400,852"
"March 19, 2015","35,380,526"
"March 18, 2015","35,358,652"
"March 17, 2015","35,336,232"
"March 16, 2015","35,314,367"
"March 15, 2015","35,285,604"
"March 14, 2015","35,250,949"
"March 13, 2015","35,227,808"
"March 12, 2015","35,208,051"
"March 11, 2015","35,185,238"
"March 10, 2015","35,161,289"
"March 9, 2015","35,134,424"
"March 8, 2015","35,104,508"
"March 7, 2015","35,069,372"
"March 6, 2015","35,040,047"
"March 5, 2015","35,016,817"
"March 4, 2015","34,988,107"
"March 3, 2015","34,963,383"
"March 2, 2015","34,941,385"
"March 1, 2015","34,913,651"
"February 28, 2015","34,886,840"
"February 27, 2015","34,864,342"
"February 26, 2015","34,843,660"
"February 25, 2015","34,824,648"
"February 24, 2015","34,799,453"
"February 23, 2015","34,776,259"
"February 22, 2015","34,751,473"
"February 21, 2015","34,723,868"
"February 20, 2015","34,701,085"
"February 19, 2015","34,680,092"
"February 18, 2015","34,659,407"
"February 17, 2015","34,636,733"
"February 16, 2015","34,608,448"
"February 15, 2015","34,577,711"
"February 14, 2015","34,547,865"
"February 13, 2015","34,525,393"
"February 12, 2015","34,503,454"
"February 11, 2015","34,471,814"
"February 10, 2015","34,446,589"
"February 9, 2015","34,424,273"
"February 8, 2015","34,390,897"
"February 7, 2015","34,359,484"
"February 6, 2015","34,339,067"
"February 5, 2015","34,314,748"
"February 4, 2015","34,291,339"
"February 3, 2015","34,265,297"
"February 2, 2015","34,236,296"
"February 1, 2015","34,206,725"
"January 31, 2015","34,171,764"
"January 30, 2015","34,143,692"
"January 29, 2015","34,123,369"
"January 28, 2015","34,095,093"
"January 27, 2015","34,068,906"
"January 26, 2015","34,039,220"
"January 25, 2015","34,002,945"
"January 24, 2015","33,966,381"
"January 23, 2015","33,941,810"
"January 22, 2015","33,915,152"
"January 21, 2015","33,890,097"
"January 20, 2015","33,868,147"
"January 19, 2015","33,836,229"
"January 18, 2015","33,801,947"
"January 17, 2015","33,767,908"
"January 16, 2015","33,743,354"
"January 15, 2015","33,715,224"
"January 14, 2015","33,684,420"
"January 13, 2015","33,653,915"
"January 12, 2015","33,627,801"
"January 11, 2015","33,593,945"
"January 10, 2015","33,560,484"
"January 9, 2015","33,534,390"
"January 8, 2015","33,511,768"
"January 7, 2015","33,485,551"
"January 6, 2015","33,457,394"
"January 5, 2015","33,429,637"
"January 4, 2015","33,393,456"
"January 3, 2015","33,356,979"
"January 2, 2015","33,325,839"
"January 1, 2015","33,296,849"
"December 31, 2014","33,269,891"
"December 30, 2014","33,238,941"
"December 29, 2014","33,205,951"
"December 28, 2014","33,174,458"
"December 27, 2014","33,136,948"
"December 26, 2014","33,107,589"
"December 25, 2014","33,066,586"
"December 24, 2014","33,036,660"
"December 23, 2014","33,010,041"
"December 22, 2014","32,984,223"
"December 21, 2014","32,955,885"
"December 20, 2014","32,931,168"
"December 19, 2014","32,906,406"
"December 18, 2014","32,884,721"
"December 17, 2014","32,860,527"
"December 16, 2014","32,837,885"
"December 15, 2014","32,818,127"
"December 14, 2014","32,789,971"
"December 13, 2014","32,760,803"
"December 12, 2014","32,735,695"
"December 11, 2014","32,713,162"
"December 10, 2014","32,686,945"
"December 9, 2014","32,663,312"
"December 8, 2014","32,640,880"
"December 7, 2014","32,613,299"
"December 6, 2014","32,586,002"
"December 5, 2014","32,560,463"
"December 4, 2014","32,537,786"
"December 3, 2014","32,513,106"
"December 2, 2014","32,489,780"
"December 1, 2014","32,558,913"
"November 30, 2014","32,532,423"
"November 29, 2014","32,507,999"
"November 28, 2014","32,485,218"
"November 27, 2014","32,467,111"
"November 26, 2014","32,445,026"
"November 25, 2014","32,422,929"
"November 24, 2014","32,400,949"
"November 23, 2014","32,374,946"
"November 22, 2014","32,348,310"
"November 21, 2014","32,328,477"
"November 20, 2014","32,309,682"
"November 19, 2014","32,289,943"
"November 18, 2014","32,270,233"
"November 17, 2014","32,247,139"
"November 16, 2014","32,218,874"
"November 15, 2014","32,191,147"
"November 14, 2014","32,179,845"
"November 13, 2014","32,157,573"
"November 11, 2014","32,111,453"
"November 10, 2014","32,093,789"
"November 9, 2014","32,073,793"
"November 8, 2014","32,048,872"
"November 7, 2014","32,022,612"
"November 6, 2014","32,000,826"
"November 5, 2014","31,977,389"
"November 4, 2014","31,956,139"
"November 3, 2014","31,934,737"
"November 2, 2014","31,911,822"
"November 1, 2014","31,882,178"
"October 31, 2014","31,861,940"
"October 30, 2014","31,837,008"
"October 29, 2014","31,815,900"
"October 28, 2014","31,794,655"
"October 27, 2014","31,769,765"
"October 26, 2014","31,742,296"
"October 25, 2014","31,710,110"
"October 24, 2014","31,683,572"
"October 23, 2014","31,660,838"
"October 22, 2014","31,639,251"
"October 21, 2014","31,618,831"
"October 20, 2014","31,594,934"
"October 19, 2014","31,569,081"
"October 18, 2014","31,540,125"
"October 17, 2014","31,510,738"
"October 16, 2014","31,486,432"
"October 15, 2014","31,462,690"
"October 14, 2014","31,438,235"
"October 13, 2014","31,415,128"
"October 12, 2014","31,393,850"
"October 11, 2014","31,367,345"
"October 10, 2014","31,342,211"
"October 9, 2014","31,318,651"
"October 8, 2014","31,293,242"
"October 7, 2014","31,269,772"
"October 6, 2014","31,245,365"
"October 5, 2014","31,222,047"
"October 4, 2014","31,195,138"
"October 3, 2014","31,169,657"
"October 2, 2014","31,145,049"
"October 1, 2014","31,122,214"
"September 30, 2014","31,098,164"
"September 29, 2014","31,073,242"
"September 28, 2014","31,045,063"
"September 27, 2014","31,010,827"
"September 26, 2014","30,978,710"
"September 25, 2014","30,956,006"
"September 24, 2014","30,931,665"
"September 23, 2014","30,906,406"
"September 22, 2014","30,882,834"
"September 21, 2014","30,857,734"
"September 20, 2014","30,825,605"
"September 19, 2014","30,796,218"
"September 18, 2014","30,774,687"
"September 17, 2014","30,753,023"
"September 16, 2014","30,730,427"
"September 15, 2014","30,707,030"
"September 14, 2014","30,683,718"
"September 13, 2014","30,653,745"
"September 12, 2014","30,626,918"
"September 11, 2014","30,606,658"
"September 10, 2014","30,583,864"
"September 9, 2014","30,560,362"
"September 8, 2014","30,535,458"
"September 7, 2014","30,508,988"
"September 6, 2014","30,479,827"
"September 5, 2014","30,446,916"
"September 4, 2014","30,415,257"
"September 3, 2014","30,386,890"
"September 2, 2014","30,356,194"
"September 1, 2014","30,328,632"
"August 31, 2014","30,290,869"
"August 30, 2014","30,248,817"
"August 29, 2014","30,211,105"
"August 28, 2014","30,177,075"
"August 27, 2014","30,137,633"
"August 26, 2014","30,105,052"
"August 25, 2014","30,090,774"
"August 24, 2014","30,055,875"
"August 23, 2014","30,020,419"
"August 22, 2014","29,982,115"
"August 21, 2014","29,946,935"
"August 20, 2014","29,910,978"
"August 19, 2014","29,877,217"
"August 18, 2014","29,844,341"
"August 17, 2014","29,808,209"
"August 16, 2014","29,773,051"
"August 15, 2014","29,739,230"
"August 14, 2014","29,706,228"
"August 13, 2014","29,673,471"
"August 12, 2014","29,636,601"
"August 11, 2014","29,598,787"
"August 10, 2014","29,559,777"
"August 9, 2014","29,522,072"
"August 8, 2014","29,483,818"
"August 7, 2014","29,446,984"
"August 6, 2014","29,406,418"
"August 5, 2014","29,370,866"
"August 4, 2014","29,331,686"
"August 3, 2014","29,293,073"
"August 2, 2014","29,256,012"
"August 1, 2014","29,217,030"
"July 31, 2014","29,175,173"
"July 30, 2014","29,130,125"
"July 29, 2014","29,087,584"
"July 28, 2014","29,045,451"
"July 27, 2014","29,008,829"
"July 26, 2014","28,966,105"
"July 25, 2014","28,917,834"
"July 24, 2014","28,882,663"
"July 23, 2014","28,845,901"
"July 22, 2014","28,809,390"
"July 21, 2014","28,769,808"
"July 20, 2014","28,732,004"
"July 19, 2014","28,697,078"
"July 18, 2014","28,662,303"
"July 17, 2014","28,629,419"
"July 16, 2014","28,600,447"
"July 15, 2014","28,565,060"
"July 14, 2014","28,528,566"
"July 13, 2014","28,495,667"
"July 12, 2014","28,464,090"
"July 11, 2014","28,431,279"
"July 10, 2014","28,400,627"
"July 9, 2014","28,367,877"
"July 8, 2014","28,334,819"
"July 7, 2014","28,301,335"
"July 6, 2014","28,266,794"
"July 5, 2014","28,235,431"
"July 4, 2014","28,204,568"
"July 2, 2014","28,159,076"
"July 1, 2014","28,126,920"
"June 30, 2014","28,091,440"
"June 29, 2014","28,057,492"
"June 28, 2014","28,025,365"
